line,song_lyrics_url,song_name,artist_name,line_number,song_id,song_art_image_url,release_date,pageviews,annotation_count,artist_id,artist_url,album_id,album_name,album_url
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,1,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Back in that ass...,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,2,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy & Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,3,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Your mom says hi — JINX!,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,4,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,5,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,6,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,7,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,8,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, yeah, yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,9,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Yeah, yeah, yeah, no, no",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,10,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Y-y-yeah, y-y-yeah",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,11,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Y-y-yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah (Justin: JAM!)",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,12,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,13,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Summertime in the city,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,14,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
And everybody's having sex,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,15,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,16,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"You know, I just got a page from a girl",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,17,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
That I met last week at the Payless (Andy: Shoe Source...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,18,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,19,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
I also have a cutie to call,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,20,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Who loves the way I knock on her boots,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,21,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,22,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Well, it's time to mack",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,23,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Let's handle that,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,24,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
In 2 to 6 hours,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,25,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
We'll meet back and regroup,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,26,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Both),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,27,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
So let's shoop!,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,28,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,29,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Roll up to her crib,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,30,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
With some Bartles and James,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,31,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,32,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Hop off the bus,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,33,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
With the Alizé,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,34,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,35,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Now hold up, playa",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,36,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
What you diggity-doin here?,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,37,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,38,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
I should diggity-ask you the same! (Andy: Then she says...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,39,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Gaga),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,40,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Hey, boys, I want you both",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,41,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
I hope that you think that's cool (Both: Say word?),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,42,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
I know most guys won't freak together,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,43,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Both),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,44,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
But she forgot about the golden rule,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,45,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Ah-hah-hah,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,46,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Chorus),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,47,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
It's okay,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,48,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
When it's in a 3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,49,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
It's not gay,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,50,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
When it's in a 3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,51,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
With a honey in the middle,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,52,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
There's some leeway,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,53,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The area's grey,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,54,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
In a 1-2-3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,55,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,56,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"Normally, I don't get down with dudes",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,57,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Justin),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,58,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
But tonight is a special exception (Gaga: Great...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,59,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Both),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,60,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
"See, you're my best friend",https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,61,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Through thick and thin,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,62,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(All),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,63,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Now it's time to make a triple connection (Andy: Lights off...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,64,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Andy),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,65,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Here in the dark... (Justin: Here in the dark...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,66,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
It's hard to tell... (Justin: So hard to tell...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,67,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
Where her body ends... (Gaga: La la....),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,68,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
And my homies begins... (Justin: Hoo-Wee!),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,69,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
This rule dates back... (Justin: The golden rule...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,70,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
To ancient Greece... (Justin: Talkin' bout Caesar...),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,71,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
We're 2 Jack Trippers and a Chrissy,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,72,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Both),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,73,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The new Three's Company!,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,74,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Gaga),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,75,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
You guys are still here,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,76,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
(Chorus),https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,77,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
It's okay,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,78,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
When it's in a 3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,79,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
It's not gay,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,80,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
When it's in a 3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,81,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
With a honey in the middle,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,82,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
There's some leeway,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,83,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
The area's grey,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,84,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
In a 1-2-3-way,https://genius.com/The-lonely-island-3-way-the-golden-rule-commentary-version-lyrics,3-Way (The Golden Rule) - Commentary Version,The Lonely Island,85,1932797,https://images.genius.com/9459110b45f6e6bbdfa07d04d7747481.512x512x1.jpg,NA,NA,1,940,https://genius.com/artists/The-lonely-island,NA,NA,NA
